OriginalTime	Time	ProcessingTime	TimeStamp	MessageType	Address	Destination	Source	SendCounter	ReceiveCounter	Data...
2026-05-07 14:33:10.116	2026-05-07 14:33:10.116	2026-05-07 14:33:10.116	226989	FullCornerState	1	255	1	135	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:33:12.659	2026-05-07 14:33:12.659	2026-05-07 14:33:12.659	229540	FullCornerState	1	255	1	136	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:33:15.217	2026-05-07 14:33:15.217	2026-05-07 14:33:15.217	232090	FullCornerState	1	255	1	137	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:33:17.760	2026-05-07 14:33:17.760	2026-05-07 14:33:17.760	234639	FullCornerState	1	255	1	138	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:33:20.318	2026-05-07 14:33:20.318	2026-05-07 14:33:20.318	237190	FullCornerState	1	255	1	139	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:33:22.861	2026-05-07 14:33:22.861	2026-05-07 14:33:22.861	239740	FullCornerState	1	255	1	140	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:33:23.220	2026-05-07 14:33:23.220	2026-05-07 14:33:23.220	240102	State	1	255	1	141	0	0	1	0	26	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 14:33:25.420	2026-05-07 14:33:25.420	2026-05-07 14:33:25.420	242290	FullCornerState	1	255	1	142	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:33:27.962	2026-05-07 14:33:27.962	2026-05-07 14:33:27.962	244839	FullCornerState	1	255	1	143	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:33:30.521	2026-05-07 14:33:30.521	2026-05-07 14:33:30.521	247390	FullCornerState	1	255	1	144	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:33:33.048	2026-05-07 14:33:33.048	2026-05-07 14:33:33.048	249940	FullCornerState	1	255	1	145	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:33:35.606	2026-05-07 14:33:35.606	2026-05-07 14:33:35.606	252489	FullCornerState	1	255	1	146	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:33:38.149	2026-05-07 14:33:38.149	2026-05-07 14:33:38.149	255040	FullCornerState	1	255	1	147	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:33:40.708	2026-05-07 14:33:40.708	2026-05-07 14:33:40.708	257590	FullCornerState	1	255	1	148	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:33:43.250	2026-05-07 14:33:43.250	2026-05-07 14:33:43.250	260139	FullCornerState	1	255	1	149	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:33:45.809	2026-05-07 14:33:45.809	2026-05-07 14:33:45.809	262694	FullCornerState	1	255	1	150	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:33:48.352	2026-05-07 14:33:48.352	2026-05-07 14:33:48.352	265243	FullCornerState	1	255	1	151	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:33:50.910	2026-05-07 14:33:50.910	2026-05-07 14:33:50.910	267794	FullCornerState	1	255	1	152	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:33:53.453	2026-05-07 14:33:53.453	2026-05-07 14:33:53.453	270343	FullCornerState	1	255	1	153	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:33:56.011	2026-05-07 14:33:56.011	2026-05-07 14:33:56.011	272894	FullCornerState	1	255	1	154	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:33:58.554	2026-05-07 14:33:58.554	2026-05-07 14:33:58.554	275444	FullCornerState	1	255	1	155	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:01.112	2026-05-07 14:34:01.112	2026-05-07 14:34:01.112	277994	FullCornerState	1	255	1	156	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:03.655	2026-05-07 14:34:03.655	2026-05-07 14:34:03.655	280543	FullCornerState	1	255	1	157	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:06.214	2026-05-07 14:34:06.214	2026-05-07 14:34:06.214	283094	FullCornerState	1	255	1	158	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:08.756	2026-05-07 14:34:08.756	2026-05-07 14:34:08.756	285644	FullCornerState	1	255	1	159	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:11.299	2026-05-07 14:34:11.299	2026-05-07 14:34:11.299	288193	FullCornerState	1	255	1	160	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:13.842	2026-05-07 14:34:13.842	2026-05-07 14:34:13.842	290744	FullCornerState	1	255	1	161	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:16.400	2026-05-07 14:34:16.400	2026-05-07 14:34:16.400	293294	FullCornerState	1	255	1	162	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:18.943	2026-05-07 14:34:18.943	2026-05-07 14:34:18.943	295844	FullCornerState	1	255	1	163	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:21.502	2026-05-07 14:34:21.502	2026-05-07 14:34:21.502	298394	FullCornerState	1	255	1	164	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:23.233	2026-05-07 14:34:23.233	2026-05-07 14:34:23.233	300132	State	1	255	1	165	0	0	1	0	26	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 14:34:24.044	2026-05-07 14:34:24.044	2026-05-07 14:34:24.044	300944	FullCornerState	1	255	1	166	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:26.603	2026-05-07 14:34:26.603	2026-05-07 14:34:26.603	303494	FullCornerState	1	255	1	167	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:29.146	2026-05-07 14:34:29.146	2026-05-07 14:34:29.146	306043	FullCornerState	1	255	1	168	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:31.688	2026-05-07 14:34:31.688	2026-05-07 14:34:31.688	308594	FullCornerState	1	255	1	169	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:34.247	2026-05-07 14:34:34.247	2026-05-07 14:34:34.247	311144	FullCornerState	1	255	1	170	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:36.790	2026-05-07 14:34:36.790	2026-05-07 14:34:36.790	313694	FullCornerState	1	255	1	171	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:39.348	2026-05-07 14:34:39.348	2026-05-07 14:34:39.348	316244	FullCornerState	1	255	1	172	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:41.891	2026-05-07 14:34:41.891	2026-05-07 14:34:41.891	318794	FullCornerState	1	255	1	173	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:44.449	2026-05-07 14:34:44.449	2026-05-07 14:34:44.449	321344	FullCornerState	1	255	1	174	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:46.992	2026-05-07 14:34:46.992	2026-05-07 14:34:46.992	323894	FullCornerState	1	255	1	175	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:49.551	2026-05-07 14:34:49.551	2026-05-07 14:34:49.551	326444	FullCornerState	1	255	1	176	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:34:52.078	2026-05-07 14:34:52.078	2026-05-07 14:34:52.078	328998	FullCornerState	1	255	1	177	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:34:54.636	2026-05-07 14:34:54.636	2026-05-07 14:34:54.636	331549	FullCornerState	1	255	1	178	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:34:57.179	2026-05-07 14:34:57.179	2026-05-07 14:34:57.179	334098	FullCornerState	1	255	1	179	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:34:59.737	2026-05-07 14:34:59.737	2026-05-07 14:34:59.737	336649	FullCornerState	1	255	1	180	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:02.280	2026-05-07 14:35:02.280	2026-05-07 14:35:02.280	339199	FullCornerState	1	255	1	181	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:04.839	2026-05-07 14:35:04.839	2026-05-07 14:35:04.839	341748	FullCornerState	1	255	1	182	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:07.381	2026-05-07 14:35:07.381	2026-05-07 14:35:07.381	344299	FullCornerState	1	255	1	183	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:35:09.940	2026-05-07 14:35:09.940	2026-05-07 14:35:09.940	346849	FullCornerState	1	255	1	184	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:12.483	2026-05-07 14:35:12.483	2026-05-07 14:35:12.483	349398	FullCornerState	1	255	1	185	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:15.041	2026-05-07 14:35:15.041	2026-05-07 14:35:15.041	351949	FullCornerState	1	255	1	186	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:17.584	2026-05-07 14:35:17.584	2026-05-07 14:35:17.584	354498	FullCornerState	1	255	1	187	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:35:20.142	2026-05-07 14:35:20.142	2026-05-07 14:35:20.142	357049	FullCornerState	1	255	1	188	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:22.685	2026-05-07 14:35:22.685	2026-05-07 14:35:22.685	359599	FullCornerState	1	255	1	189	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:23.247	2026-05-07 14:35:23.247	2026-05-07 14:35:23.247	360161	State	1	255	1	190	0	0	1	0	26	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 14:35:25.243	2026-05-07 14:35:25.243	2026-05-07 14:35:25.243	362149	FullCornerState	1	255	1	191	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:27.786	2026-05-07 14:35:27.786	2026-05-07 14:35:27.786	364699	FullCornerState	1	255	1	192	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:35:30.345	2026-05-07 14:35:30.345	2026-05-07 14:35:30.345	367248	FullCornerState	1	255	1	193	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:32.887	2026-05-07 14:35:32.887	2026-05-07 14:35:32.887	369799	FullCornerState	1	255	1	194	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:35.430	2026-05-07 14:35:35.430	2026-05-07 14:35:35.430	372349	FullCornerState	1	255	1	195	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:37.973	2026-05-07 14:35:37.973	2026-05-07 14:35:37.973	374899	FullCornerState	1	255	1	196	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:35:40.531	2026-05-07 14:35:40.531	2026-05-07 14:35:40.531	377449	FullCornerState	1	255	1	197	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:43.074	2026-05-07 14:35:43.074	2026-05-07 14:35:43.074	379998	FullCornerState	1	255	1	198	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:45.633	2026-05-07 14:35:45.633	2026-05-07 14:35:45.633	382548	FullCornerState	1	255	1	199	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:48.175	2026-05-07 14:35:48.175	2026-05-07 14:35:48.175	385099	FullCornerState	1	255	1	200	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:35:50.734	2026-05-07 14:35:50.734	2026-05-07 14:35:50.734	387649	FullCornerState	1	255	1	201	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:35:53.277	2026-05-07 14:35:53.277	2026-05-07 14:35:53.277	390199	FullCornerState	1	255	1	202	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:35:55.835	2026-05-07 14:35:55.835	2026-05-07 14:35:55.835	392749	FullCornerState	1	255	1	203	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:35:58.378	2026-05-07 14:35:58.378	2026-05-07 14:35:58.378	395304	FullCornerState	1	255	1	204	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:00.936	2026-05-07 14:36:00.936	2026-05-07 14:36:00.936	397855	FullCornerState	1	255	1	205	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:03.479	2026-05-07 14:36:03.479	2026-05-07 14:36:03.479	400405	FullCornerState	1	255	1	206	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:06.037	2026-05-07 14:36:06.037	2026-05-07 14:36:06.037	402954	FullCornerState	1	255	1	207	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:08.580	2026-05-07 14:36:08.580	2026-05-07 14:36:08.580	405505	FullCornerState	1	255	1	208	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:11.139	2026-05-07 14:36:11.139	2026-05-07 14:36:11.139	408055	FullCornerState	1	255	1	209	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:13.681	2026-05-07 14:36:13.681	2026-05-07 14:36:13.681	410605	FullCornerState	1	255	1	210	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:16.240	2026-05-07 14:36:16.240	2026-05-07 14:36:16.240	413155	FullCornerState	1	255	1	211	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:18.767	2026-05-07 14:36:18.767	2026-05-07 14:36:18.767	415705	FullCornerState	1	255	1	212	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:21.325	2026-05-07 14:36:21.325	2026-05-07 14:36:21.325	418255	FullCornerState	1	255	1	213	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:23.244	2026-05-07 14:36:23.244	2026-05-07 14:36:23.244	420193	State	1	255	1	214	0	0	1	0	26	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 14:36:23.868	2026-05-07 14:36:23.868	2026-05-07 14:36:23.868	420804	FullCornerState	1	255	1	215	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:26.427	2026-05-07 14:36:26.427	2026-05-07 14:36:26.427	423355	FullCornerState	1	255	1	216	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:28.969	2026-05-07 14:36:28.969	2026-05-07 14:36:28.969	425905	FullCornerState	1	255	1	217	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:31.528	2026-05-07 14:36:31.528	2026-05-07 14:36:31.528	428455	FullCornerState	1	255	1	218	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:34.071	2026-05-07 14:36:34.071	2026-05-07 14:36:34.071	431005	FullCornerState	1	255	1	219	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:36.613	2026-05-07 14:36:36.613	2026-05-07 14:36:36.629	433555	FullCornerState	1	255	1	220	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:39.172	2026-05-07 14:36:39.172	2026-05-07 14:36:39.172	436105	FullCornerState	1	255	1	221	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:41.715	2026-05-07 14:36:41.715	2026-05-07 14:36:41.715	438655	FullCornerState	1	255	1	222	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:44.273	2026-05-07 14:36:44.273	2026-05-07 14:36:44.273	441205	FullCornerState	1	255	1	223	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:46.816	2026-05-07 14:36:46.816	2026-05-07 14:36:46.816	443755	FullCornerState	1	255	1	224	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:49.374	2026-05-07 14:36:49.374	2026-05-07 14:36:49.374	446305	FullCornerState	1	255	1	225	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:36:51.917	2026-05-07 14:36:51.917	2026-05-07 14:36:51.917	448854	FullCornerState	1	255	1	226	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:36:54.476	2026-05-07 14:36:54.476	2026-05-07 14:36:54.476	451405	FullCornerState	1	255	1	227	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:36:57.003	2026-05-07 14:36:57.003	2026-05-07 14:36:57.003	453955	FullCornerState	1	255	1	228	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:36:59.561	2026-05-07 14:36:59.561	2026-05-07 14:36:59.561	456505	FullCornerState	1	255	1	229	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:37:02.104	2026-05-07 14:37:02.104	2026-05-07 14:37:02.104	459062	FullCornerState	1	255	1	230	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:37:04.662	2026-05-07 14:37:04.662	2026-05-07 14:37:04.662	461612	FullCornerState	1	255	1	231	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:37:07.205	2026-05-07 14:37:07.205	2026-05-07 14:37:07.205	464161	FullCornerState	1	255	1	232	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:37:09.764	2026-05-07 14:37:09.764	2026-05-07 14:37:09.764	466712	FullCornerState	1	255	1	233	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:37:12.306	2026-05-07 14:37:12.306	2026-05-07 14:37:12.306	469262	FullCornerState	1	255	1	234	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:37:14.865	2026-05-07 14:37:14.865	2026-05-07 14:37:14.865	471812	FullCornerState	1	255	1	235	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:37:17.408	2026-05-07 14:37:17.408	2026-05-07 14:37:17.408	474362	FullCornerState	1	255	1	236	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
2026-05-07 14:37:19.966	2026-05-07 14:37:19.966	2026-05-07 14:37:19.966	476911	FullCornerState	1	255	1	237	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	25875	55346	14422	62718	0	0	0	0
2026-05-07 14:37:22.509	2026-05-07 14:37:22.509	2026-05-07 14:37:22.509	479462	FullCornerState	1	255	1	238	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31530	954	21268	37202	0	0	0	0
2026-05-07 14:37:23.273	2026-05-07 14:37:23.273	2026-05-07 14:37:23.273	480225	State	1	255	1	239	0	0	1	0	26	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 14:37:25.067	2026-05-07 14:37:25.067	2026-05-07 14:37:25.067	482011	FullCornerState	1	255	1	240	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15107	38202	34513	41308	0	0	0	0
2026-05-07 14:37:27.610	2026-05-07 14:37:27.610	2026-05-07 14:37:27.610	484562	FullCornerState	1	255	1	241	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	51082	12	5632	21832	0	0	0	0
